5000 12000
3680 873 19
3680 3326 27
3681 2021 41
3681 1852 2
3682 2220 35
3682 3900 56
3683 1038 22
3683 4097 7
3684 2891 8
3684 746 3
3685 4873 49
3685 2019 99
3686 3553 17
3686 376 61
3687 1149 43
3687 2389 41
3688 3618 77
3688 2747 40
3689 4674 83
3689 174 5
3690 3654 82
3690 4310 97
3691 4297 6
3691 4922 64
3692 4087 51
3692 274 93
3693 2504 93
3693 2253 41
3694 50 21
3694 3721 49
3695 4301 52
3695 358 25
3696 943 91
3696 3591 10
3697 2474 84
3697 432 34
3698 1552 98
3698 4608 20
3699 4864 55
3699 194 4
3700 3540 13
3700 2926 16
3701 281 64
3701 950 25
3702 3177 46
3702 1509 94
3703 109 35
3703 4874 3
3704 2680 48
3704 4595 46
3705 2949 8
3705 1290 13
3706 2399 52
3706 738 99
3707 3819 96
3707 1967 37
3708 3405 33
3708 2478 22
3709 2167 36
3709 1979 7
3710 158 86
3710 3315 37
3711 1507 80
3711 1384 15
3712 3145 31
3712 3307 56
3713 127 13
3713 1340 93
3714 1186 16
3714 2271 33
3715 3068 35
3715 861 13
3716 4975 23
3716 2059 76
3717 2476 49
3717 4676 29
3718 4156 62
3718 4877 63
3719 1195 30
3719 533 26
3720 784 9
3720 1089 37
3721 2793 26
3721 4496 27
3722 3953 78
3722 4793 85
3723 2366 44
3723 2645 61
3724 4793 51
3724 429 74
3725 788 65
3725 4097 52
3726 3187 33
3726 645 65
3727 3915 58
3727 3502 46
3728 1960 65
3728 2778 24
3729 2845 35
3729 4140 42
3730 4127 27
3730 3462 53
3731 1714 98
3731 1232 21
3732 2146 9
3732 1487 86
3733 3667 42
3733 2947 80
3734 4599 19
3734 3044 52
3735 2592 30
3735 3981 71
3736 1853 20
3736 1300 85
3737 657 68
3737 2947 78
3738 258 12
3738 4479 61
3739 3458 94
3739 1166 56
3740 275 14
3740 3427 19
3741 2542 85
3741 818 2
3742 4515 36
3742 579 96
3743 3773 78
3743 3078 8
3744 3092 49
3744 1543 19
3745 1199 93
3745 4307 68
3746 2420 54
3746 2655 95
3747 4445 27
3747 4200 74
3748 2556 22
3748 2985 55
3749 3495 43
3749 4420 87
3750 1885 72
3750 2767 19
3751 1095 85
3751 3675 73
3752 4048 20
3752 2264 91
3753 3123 56
3753 2279 6
3754 1979 37
3754 2959 53
3755 3756 22
3755 3073 42
3756 2732 3
3756 4468 56
3757 4401 2
3757 3521 29
3758 4340 55
3758 856 73
3759 3376 26
3759 4992 2
3760 4414 80
3760 4105 65
3761 3596 29
3761 2744 1
3762 3871 2
3762 4837 53
3763 1675 85
3763 4880 6
3764 3185 11
3764 1755 87
3765 3926 100
3765 2265 87
3766 2050 83
3766 63 19
3767 3267 8
3767 3318 30
3768 1711 95
3768 4109 74
3769 2386 14
3769 4161 8
3770 657 59
3770 4868 41
3771 1333 76
3771 2063 80
3772 3442 99
3772 2402 84
3773 2380 21
3773 4670 37
3774 4568 33
3774 2937 51
3775 1953 51
3775 1751 55
3776 4960 16
3776 2114 38
3777 2301 39
3777 2663 1
3778 1249 71
3778 3719 14
3779 4540 74
3779 1859 93
3780 3505 90
3780 141 65
3781 3189 18
3781 494 76
3782 4205 19
3782 781 12
3783 999 83
3783 910 41
3784 937 48
3784 2883 55
3785 4192 52
3785 1488 64
3786 3366 55
3786 2502 54
3787 3765 49
3787 1877 37
3788 1620 31
3788 4474 80
3789 4583 93
3789 2005 50
3790 2268 88
3790 1138 52
3791 2885 55
3791 4129 43
3792 4538 55
3792 4208 95
3793 4573 34
3793 491 50
3794 2123 3
3794 483 64
3795 644 89
3795 1041 100
3796 4104 99
3796 4884 22
3797 2325 19
3797 422 60
3798 1060 75
3798 2450 59
3799 2571 37
3799 2680 60
3800 1744 59
3800 4111 94
3801 2048 98
3801 4143 4
3802 4741 19
3802 875 54
3803 1351 75
3803 460 94
3804 335 74
3804 651 30
3805 1265 18
3805 1635 89
3806 4688 44
3806 1578 100
3807 3648 29
3807 1449 43
3808 3211 26
3808 2574 30
3809 526 97
3809 550 14
3810 4632 63
3810 4652 44
3811 4507 88
3811 2228 87
3812 2361 89
3812 3822 67
3813 4309 23
3813 1652 52
3814 2884 89
3814 994 14
3815 1584 41
3815 783 65
3816 1785 17
3816 3576 4
3817 1777 9
3817 132 98
3818 2577 84
3818 2250 67
3819 2983 24
3819 1744 42
3820 2834 39
3820 1372 20
3821 897 78
3821 2373 30
3822 3685 64
3822 4560 30
3823 717 57
3823 3630 12
3824 980 28
3824 710 20
3825 4852 24
3825 1758 23
3826 210 31
3826 3150 58
3827 3204 61
3827 3697 86
3828 164 92
3828 4352 2
3829 506 63
3829 4865 30
3830 1272 14
3830 4856 50
3831 2599 44
3831 95 27
3832 1522 34
3832 446 9
3833 433 95
3833 1817 39
3834 516 97
3834 3110 4
3835 1467 85
3835 1163 22
3836 1221 12
3836 4088 77
3837 986 45
3837 4555 35
3838 3602 71
3838 2407 27
3839 96 95
3839 4796 36
3840 736 77
3840 491 45
3841 2282 24
3841 628 22
3842 4582 5
3842 3574 80
3843 701 53
3843 2542 16
3844 4619 92
3844 2563 79
3845 2666 13
3845 1265 72
3846 3272 23
3846 4886 31
3847 1725 100
3847 766 87
3848 1574 28
3848 1167 63
3849 4397 87
3849 2741 29
3850 4341 15
3850 588 90
3851 339 3
3851 4283 54
3852 1516 60
3852 3040 22
3853 2236 1
3853 2485 63
3854 1925 34
3854 1871 51
3855 4804 66
3855 3821 43
3856 2607 2
3856 64 87
3857 3199 93
3857 2071 62
3858 3294 45
3858 4063 39
3859 4735 6
3859 2097 92
3860 1468 57
3860 1302 99
3861 4971 83
3861 3470 1
3862 1320 83
3862 4935 66
3863 1513 22
3863 823 44
3864 4229 32
3864 3587 43
3865 2414 68
3865 3626 20
3866 256 93
3866 847 63
3867 729 59
3867 2238 46
3868 55 69
3868 364 1
3869 2205 32
3869 3375 4
3870 4273 69
3870 2882 95
3871 1719 35
3871 3963 26
3872 4914 60
3872 1450 60
3873 4631 89
3873 3551 23
3874 3643 45
3874 634 81
3875 3905 96
3875 416 32
3876 2617 34
3876 2262 8
3877 3683 1
3877 2482 10
3878 4138 56
3878 183 35
3879 224 41
3879 4669 3
3880 3439 7
3880 2697 17
3881 1863 54
3881 3874 89
3882 4055 43
3882 389 92
3883 1076 18
3883 2964 50
3884 2813 75
3884 2466 9
3885 1477 28
3885 4133 90
3886 1073 32
3886 3887 2
3887 4344 2
3887 213 75
3888 2554 66
3888 3710 93
3889 4741 32
3889 2632 96
3890 1419 20
3890 3180 20
3891 1218 61
3891 3478 93
3892 3164 54
3892 312 91
3893 997 62
3893 3240 33
3894 2938 81
3894 278 17
3895 3198 33
3895 4851 62
3896 4815 95
3896 4983 91
3897 4147 92
3897 1223 48
3898 3812 69
3898 4718 72
3899 1874 52
3899 2905 94
3900 1272 1
3900 1445 73
3901 4651 24
3901 3867 25
3902 3292 2
3902 1129 50
3903 1424 73
3903 1128 66
3904 1691 11
3904 2217 18
3905 3400 53
3905 791 86
3906 4859 72
3906 4378 25
3907 3432 68
3907 715 16
3908 905 82
3908 2765 65
3909 4159 97
3909 3997 18
3910 497 93
3910 2956 40
3911 3672 30
3911 2047 46
3912 860 9
3912 1874 45
3913 3590 98
3913 238 86
3914 866 26
3914 3498 82
3915 2952 49
3915 100 74
3916 4341 53
3916 3110 78
3917 1186 36
3917 59 24
3918 2595 10
3918 3838 89
3919 3087 82
3919 430 92
3920 3446 75
3920 4376 14
3921 2771 93
3921 1445 4
3922 3135 9
3922 77 42
3923 672 9
3923 2810 28
3924 1369 64
3924 2889 24
3925 18 6
3925 690 30
3926 3644 45
3926 4943 16
3927 3729 8
3927 1057 64
3928 1634 76
3928 924 29
3929 249 36
3929 4327 58
3930 905 62
3930 2742 11
3931 4835 20
3931 3481 95
3932 3225 27
3932 3455 100
3933 1068 100
3933 2117 11
3934 233 90
3934 571 64
3935 2718 30
3935 4188 85
3936 899 80
3936 2442 23
3937 3256 77
3937 2641 16
3938 3082 40
3938 2861 24
3939 615 55
3939 2744 5
3940 2504 47
3940 3779 84
3941 4633 50
3941 3120 46
3942 2816 31
3942 1529 65
3943 3493 44
3943 1433 30
3944 1443 83
3944 4826 60
3945 2169 82
3945 2643 100
3946 4029 84
3946 2494 54
3947 3050 33
3947 2220 4
3948 2640 25
3948 965 4
3949 2809 70
3949 1816 61
3950 1972 29
3950 4720 11
3951 3844 37
3951 4915 39
3952 3933 95
3952 4379 14
3953 1974 54
3953 2804 33
3954 1449 13
3954 2265 97
3955 243 73
3955 389 44
3956 233 78
3956 2413 96
3957 2296 84
3957 1743 16
3958 4751 87
3958 1067 92
3959 421 100
3959 3368 5
3960 3116 54
3960 1097 57
3961 1744 96
3961 3332 71
3962 3598 34
3962 2489 43
3963 751 76
3963 3736 35
3964 1527 8
3964 4606 22
3965 3937 98
3965 2397 12
3966 2656 90
3966 1075 69
3967 1054 40
3967 4118 53
3968 4734 67
3968 2251 5
3969 4641 29
3969 1385 90
3970 1522 87
3970 235 17
3971 4587 57
3971 793 70
3972 2144 9
3972 862 38
3973 4439 80
3973 2789 90
3974 3172 19
3974 4962 98
3975 2352 42
3975 4460 82
3976 1133 94
3976 3942 93
3977 2677 96
3977 3018 37
3978 2039 52
3978 2781 50
3979 4205 91
3979 4556 33
3980 1182 49
3980 301 89
3981 1830 96
3981 574 76
3982 3790 25
3982 4530 31
3983 4345 24
3983 3933 65
3984 445 39
3984 4665 97
3985 950 33
3985 3924 28
3986 2134 93
3986 4396 87
3987 2057 34
3987 2024 77
3988 3844 23
3988 3128 49
3989 4014 60
3989 3722 10
3990 4558 65
3990 2124 20
3991 512 57
3991 3904 40
3992 4021 44
3992 1110 68
3993 1286 49
3993 3345 34
3994 4128 81
3994 2794 25
3995 3508 55
3995 4109 67
3996 4909 90
3996 422 69
3997 771 3
3997 1807 96
3998 3363 8
3998 608 10
3999 650 19
3999 310 85
4000 3993 67
4000 2232 36
4001 806 35
4001 761 67
4002 1025 31
4002 2176 26
4003 4466 38
4003 1887 31
4004 373 37
4004 2062 64
4005 780 63
4005 1599 19
4006 41 19
4006 662 55
4007 2725 25
4007 2713 24
4008 4700 52
4008 70 53
4009 362 31
4009 2621 95
4010 3850 64
4010 4549 58
4011 1492 38
4011 3281 63
4012 1691 41
4012 3639 14
4013 4113 69
4013 1224 7
4014 2966 55
4014 1467 16
4015 527 91
4015 509 68
4016 1122 55
4016 3811 66
4017 1974 1
4017 2730 85
4018 1136 57
4018 610 89
4019 1852 81
4019 3006 49
4020 750 60
4020 934 56
4021 1536 7
4021 558 77
4022 1360 63
4022 2058 40
4023 1836 49
4023 2622 6
4024 32 44
4024 600 5
4025 4269 3
4025 437 21
4026 1285 80
4026 3072 66
4027 3277 66
4027 3938 4
4028 4866 92
4028 1201 50
4029 1468 90
4029 4262 40
4030 2581 22
4030 552 34
4031 1764 55
4031 1533 78
4032 1694 98
4032 987 56
4033 2276 54
4033 633 30
4034 4035 28
4034 2608 59
4035 2369 77
4035 2582 29
4036 2736 25
4036 4202 95
4037 2492 71
4037 2968 100
4038 1029 38
4038 3296 13
4039 4846 66
4039 2956 36
4040 4687 53
4040 1120 73
4041 4588 61
4041 3257 73
4042 1856 60
4042 4183 91
4043 1113 42
4043 3576 34
4044 3413 32
4044 3628 22
4045 692 60
4045 2644 70
4046 3918 94
4046 3764 87
4047 78 58
4047 4289 25
4048 3816 91
4048 4160 44
4049 2259 10
4049 3644 20
4050 3599 48
4050 168 9
4051 1223 55
4051 2131 17
4052 4041 81
4052 2030 27
4053 3283 72
4053 4088 43
4054 3286 36
4054 3757 82
4055 2673 70
4055 2184 7
4056 1946 84
4056 3571 30
4057 3254 16
4057 1633 77
4058 3596 21
4058 417 100
4059 2633 39
4059 4124 3
4060 3910 35
4060 4150 30
4061 695 55
4061 3056 80
4062 2446 72
4062 764 46
4063 1746 16
4063 4210 49
4064 3232 45
4064 954 76
4065 3513 76
4065 1951 26
4066 1650 63
4066 890 68
4067 38 74
4067 3265 17
4068 38 47
4068 598 59
4069 443 18
4069 4080 1
4070 1314 34
4070 507 70
4071 1237 45
4071 4828 7
4072 2342 53
4072 1435 3
4073 1912 86
4073 211 40
4074 3877 36
4074 1181 15
4075 1547 87
4075 4811 72
4076 4022 54
4076 2697 87
4077 1925 52
4077 3629 69
4078 4529 32
4078 4613 26
4079 2695 56
4079 4416 1
4080 893 56
4080 2893 100
4081 814 48
4081 1041 58
4082 749 17
4082 3655 27
4083 4181 16
4083 80 91
4084 4847 51
4084 3595 3
4085 2880 76
4085 3175 18
4086 1370 54
4086 2993 83
4087 2393 33
4087 4150 50
4088 3685 25
4088 904 47
4089 2094 55
4089 2606 29
4090 2322 46
4090 4337 41
4091 2296 60
4091 2774 73
4092 380 17
4092 1165 94
4093 3475 52
4093 695 22
4094 2929 22
4094 2029 84
4095 3423 49
4095 283 9
4096 4964 29
4096 4613 44
4097 3312 70
4097 587 77
4098 1958 55
4098 2428 94
4099 865 81
4099 4577 3
4100 2101 67
4100 4264 27
4101 4309 7
4101 4417 56
4102 2968 80
4102 3812 63
4103 4217 19
4103 828 40
4104 1558 89
4104 3742 83
4105 3462 57
4105 2625 7
4106 4635 66
4106 2534 18
4107 4403 78
4107 2399 88
4108 3745 81
4108 1246 20
4109 166 54
4109 4674 43
4110 2151 42
4110 1748 98
4111 431 30
4111 4460 24
4112 1284 22
4112 3324 23
4113 4763 71
4113 3251 94
4114 4249 91
4114 930 16
4115 2599 72
4115 3894 4
4116 3718 65
4116 818 33
4117 2420 53
4117 263 11
4118 3838 96
4118 4826 17
4119 2121 60
4119 2751 29
4120 835 73
4120 1279 76
4121 1587 31
4121 662 10
4122 3736 41
4122 493 56
4123 2242 84
4123 4812 17
4124 4646 42
4124 855 51
4125 621 81
4125 1249 20
4126 899 19
4126 727 86
4127 2645 12
4127 4335 9
4128 4085 77
4128 4244 97
4129 1943 74
4129 3579 84
4130 2905 91
4130 1244 68
4131 3497 55
4131 3674 34
4132 2388 70
4132 4499 14
4133 1110 7
4133 1825 54
4134 163 12
4134 2178 23
4135 1077 16
4135 3465 97
4136 4119 75
4136 2602 1
4137 1356 10
4137 1127 27
4138 2176 54
4138 737 12
4139 81 8
4139 2517 60
4140 1658 70
4140 4029 20
4141 3860 91
4141 4920 25
4142 3968 47
4142 4418 24
4143 152 42
4143 3942 78
4144 1307 91
4144 3592 51
4145 2725 73
4145 4259 4
4146 1986 12
4146 46 50
4147 4120 54
4147 4453 93
4148 1170 22
4148 2340 19
4149 3982 37
4149 4542 77
4150 2083 35
4150 586 84
4151 4659 12
4151 2301 84
4152 2709 6
4152 370 1
4153 567 54
4153 2057 19
4154 4373 40
4154 4156 69
4155 2996 41
4155 4269 60
4156 1004 25
4156 1788 37
4157 3279 93
4157 861 1
4158 3655 94
4158 3637 77
4159 2747 31
4159 1931 3
4160 3512 54
4160 1698 5
4161 4522 15
4161 2871 25
4162 2322 96
4162 2157 3
4163 802 39
4163 423 27
4164 1881 1
4164 1487 40
4165 654 92
4165 3266 60
4166 4101 56
4166 2127 38
4167 2863 77
4167 2869 77
4168 512 83
4168 325 70
4169 3949 78
4169 2878 96
4170 1900 8
4170 168 20
4171 1293 39
4171 493 75
4172 1182 19
4172 718 35
4173 883 48
4173 1936 75
4174 3730 65
4174 3290 36
4175 679 20
4175 4921 15
4176 2004 56
4176 2400 27
4177 4692 58
4177 3580 100
4178 3004 39
4178 2743 65
4179 2330 17
4179 3148 77
4180 361 89
4180 4642 58
4181 1011 100
4181 850 75
4182 3229 20
4182 3989 78
4183 1247 33
4183 1737 83
4184 1924 60
4184 729 29
4185 4432 55
4185 584 18
4186 1990 67
4186 1222 96
4187 2502 2
4187 1483 46
4188 4970 46
4188 3042 51
4189 2401 94
4189 1823 30
4190 1399 100
4190 4693 59
4191 4800 22
4191 2655 71
4192 1204 69
4192 4987 35
4193 4593 73
4193 647 78
4194 3222 79
4194 2481 89
4195 155 89
4195 4704 5
4196 2795 8
4196 4971 45
4197 3059 11
4197 3715 18
4198 4736 77
4198 4985 1
4199 271 20
4199 429 99
4200 4611 70
4200 1943 10
4201 3783 32
4201 2370 33
4202 3139 79
4202 772 77
4203 548 5
4203 3954 49
4204 2052 60
4204 2797 8
4205 4758 63
4205 3802 46
4206 3271 12
4206 4882 62
4207 1357 67
4207 56 5
4208 1666 7
4208 3612 1
4209 1797 97
4209 2480 56
4210 4752 72
4210 3574 93
4211 3240 80
4211 3794 74
4212 16 60
4212 2111 16
4213 2754 40
4213 2491 36
4214 2855 86
4214 676 23
4215 2184 59
4215 3247 10
4216 3856 60
4216 1746 9
4217 1453 58
4217 1941 12
4218 3522 41
4218 1658 24
4219 2232 52
4219 2094 33
4220 3996 50
4220 3966 39
4221 4686 27
4221 767 81
4222 1796 77
4222 4871 100
4223 2900 4
4223 2737 61
4224 1685 83
4224 1394 36
4225 3629 61
4225 4223 49
4226 344 27
4226 2579 42
4227 133 12
4227 2000 3
4228 3881 41
4228 4718 81
4229 1889 75
4229 3987 42
4230 4647 85
4230 3841 30
4231 1278 64
4231 613 94
4232 3775 21
4232 3639 25
4233 4063 72
4233 2637 66
4234 1503 75
4234 1204 18
4235 1323 18
4235 3469 3
4236 1670 87
4236 1376 61
4237 1689 54
4237 2403 79
4238 4385 83
4238 1679 54
4239 3150 97
4239 3940 99
4240 2893 99
4240 2691 30
4241 3294 16
4241 550 73
4242 4259 16
4242 2877 58
4243 277 39
4243 1239 71
4244 3681 83
4244 3984 50
4245 1242 83
4245 2820 90
4246 503 29
4246 416 89
4247 1352 33
4247 4064 61
4248 2941 43
4248 236 76
4249 2052 50
4249 1644 84
4250 748 38
4250 4726 68
4251 1690 48
4251 2953 8
4252 426 67
4252 2816 44
4253 4832 36
4253 2714 78
4254 740 21
4254 585 79
4255 50 72
4255 4468 26
4256 2753 37
4256 2698 51
4257 2314 66
4257 877 35
4258 4096 81
4258 197 23
4259 3028 84
4259 366 78
4260 2225 59
4260 4393 78
4261 1446 2
4261 4621 58
4262 1573 2
4262 1102 19
4263 3863 91
4263 2454 12
4264 464 38
4264 2687 91
4265 2878 89
4265 3647 99
4266 4448 90
4266 3092 57
4267 3713 83
4267 799 93
4268 933 92
4268 2695 52
4269 1695 15
4269 3488 37
4270 1661 9
4270 164 64
4271 3286 96
4271 3331 43
4272 2545 35
4272 1419 70
4273 707 66
4273 4890 24
4274 2149 57
4274 2981 25
4275 602 6
4275 3593 39
4276 465 26
4276 1991 78
4277 3909 66
4277 3521 29
4278 762 24
4278 2200 73
4279 1640 95
4279 2341 94
4280 2299 20
4280 952 68
4281 3838 22
4281 4255 22
4282 941 65
4282 4267 14
4283 4525 25
4283 1275 50
4284 4684 97
4284 1301 1
4285 4751 83
4285 1205 39
4286 3416 68
4286 2350 47
4287 3677 68
4287 1092 28
4288 2478 10
4288 3677 80
4289 4933 70
4289 805 97
4290 214 100
4290 3405 19
4291 1862 30
4291 4898 69
4292 2780 72
4292 4322 89
4293 1538 28
4293 1186 64
4294 4909 69
4294 4074 38
4295 4962 23
4295 209 37
4296 4766 1
4296 28 67
4297 4209 60
4297 216 92
4298 681 61
4298 2544 30
4299 4815 94
4299 931 29
4300 890 18
4300 101 70
4301 2263 81
4301 2071 67
4302 3279 2
4302 4431 48
4303 2887 81
4303 3738 78
4304 2920 79
4304 2825 68
4305 1150 100
4305 352 21
4306 78 79
4306 3617 88
4307 2474 56
4307 4166 40
4308 2268 99
4308 4608 13
4309 1821 2
4309 4421 35
4310 4520 77
4310 4480 28
4311 1321 33
4311 4701 84
4312 994 26
4312 3120 61
4313 2910 73
4313 4417 87
4314 4760 69
4314 4287 76
4315 576 46
4315 477 66
4316 1613 78
4316 4215 26
4317 4304 82
4317 1467 91
4318 1701 93
4318 2428 70
4319 3467 51
4319 2985 51
4320 1384 89
4320 1882 40
4321 141 4
4321 711 97
4322 4252 72
4322 1614 16
4323 3041 59
4323 683 37
4324 2612 22
4324 2190 39
4325 482 97
4325 3749 48
4326 3074 84
4326 4114 60
4327 4927 63
4327 736 83
4328 4011 27
4328 2157 44
4329 4988 95
4329 2453 17
4330 2818 65
4330 3562 26
4331 2528 82
4331 3225 92
4332 2341 80
4332 4910 27
4333 2601 94
4333 2951 92
4334 4136 49
4334 197 12
4335 3947 78
4335 669 97
4336 2216 6
4336 3824 88
4337 1958 33
4337 1335 28
4338 2 7
4338 2146 35
4339 4603 82
4339 1864 96
4340 974 73
4340 3833 10
4341 3080 67
4341 1906 80
4342 480 7
4342 4451 3
4343 1677 79
4343 4094 36
4344 1446 29
4344 120 43
4345 1100 37
4345 1495 11
4346 4347 44
4346 1787 29
4347 2634 63
4347 583 56
4348 1093 100
4348 426 71
4349 2229 15
4349 4275 71
4350 3060 66
4350 250 23
4351 485 41
4351 3643 68
4352 2268 83
4352 3209 51
4353 2286 34
4353 2736 61
4354 1494 43
4354 1123 78
4355 3597 18
4355 1212 92
4356 1411 97
4356 4008 35
4357 4941 77
4357 1267 36
4358 4018 4
4358 916 99
4359 1542 97
4359 1106 76
4360 4178 5
4360 375 50
4361 365 42
4361 3599 59
4362 334 10
4362 642 40
4363 1842 1
4363 4935 16
4364 1444 75
4364 4916 70
4365 3651 94
4365 3079 45
4366 82 56
4366 2043 90
4367 2980 10
4367 3694 84
4368 2001 37
4368 4159 2
4369 3183 39
4369 3417 11
4370 2018 35
4370 2779 6
4371 381 6
4371 402 12
4372 2884 61
4372 4214 12
4373 4284 39
4373 3016 68
4374 3616 65
4374 3123 17
4375 2143 34
4375 1744 52
4376 1585 89
4376 3105 12
4377 190 16
4377 1673 49
4378 3142 23
4378 1253 3
4379 246 22
4379 3583 19
4380 1556 90
4380 3146 20
4381 1726 57
4381 194 96
4382 1737 15
4382 2730 86
4383 2949 69
4383 3381 80
4384 3839 12
4384 2057 54
4385 2325 57
4385 1814 31
4386 583 51
4386 1684 17
4387 2225 76
4387 3983 8
4388 288 58
4388 3116 45
4389 736 90
4389 2340 71
4390 3445 58
4390 2365 26
4391 1242 26
4391 1042 48
4392 1618 22
4392 1810 49
4393 3360 95
4393 2122 99
4394 3356 87
4394 327 51
4395 1394 66
4395 4627 25
4396 3828 27
4396 4542 78
4397 3556 48
4397 813 83
4398 2797 93
4398 2269 39
4399 4849 58
4399 3332 67
4400 1492 99
4400 3689 17
4401 2777 34
4401 154 21
4402 687 32
4402 2270 44
4403 4335 59
4403 1857 27
4404 936 32
4404 3471 56
4405 3372 19
4405 2453 33
4406 232 42
4406 1716 79
4407 3478 76
4407 900 88
4408 596 92
4408 1023 25
4409 4444 68
4409 988 35
4410 1819 9
4410 4676 78
4411 1907 99
4411 696 48
4412 191 13
4412 2095 75
4413 2527 64
4413 4065 25
4414 2624 44
4414 1012 52
4415 599 45
4415 1147 8
4416 3109 42
4416 2418 15
4417 2149 35
4417 1267 96
4418 48 15
4418 1692 31
4419 3264 94
4419 3454 35
4420 3329 58
4420 1359 43
4421 1133 92
4421 2988 60
4422 1961 81
4422 4191 2
4423 677 74
4423 4490 12
4424 1549 98
4424 2051 58
4425 19 99
4425 925 18
4426 3820 25
4426 1743 20
4427 1119 20
4427 2391 3
4428 3002 90
4428 3330 46
4429 939 2
4429 308 79
4430 3790 45
4430 1935 99
4431 545 99
4431 4019 92
4432 186 17
4432 4384 69
4433 3295 69
4433 3863 51
4434 3507 91
4434 4458 72
4435 1319 32
4435 2251 65
4436 2889 21
4436 595 70
4437 1741 91
4437 2700 77
4438 4819 13
4438 3993 22
4439 3972 47
4439 4714 99
4440 4748 3
4440 2680 4
4441 3361 21
4441 2841 24
4442 1659 84
4442 4168 72
4443 1706 97
4443 2160 46
4444 567 88
4444 1938 8
4445 2983 83
4445 2326 44
4446 643 45
4446 4962 1
4447 616 99
4447 3720 80
4448 174 17
4448 413 69
4449 1739 71
4449 3650 2
4450 3754 68
4450 3704 100
4451 4194 83
4451 4988 36
4452 439 75
4452 4719 97
4453 1154 74
4453 2129 98
4454 1795 9
4454 4543 38
4455 1652 48
4455 994 34
4456 836 92
4456 1616 22
4457 1525 28
4457 2655 3
4458 4682 86
4458 4784 59
4459 1114 39
4459 4107 14
4460 788 36
4460 1544 4
4461 4113 82
4461 2056 71
4462 3337 10
4462 3160 30
4463 3827 1
4463 2780 43
4464 4746 48
4464 4950 9
4465 468 78
4465 1483 33
4466 1266 87
4466 3738 44
4467 997 25
4467 3238 83
4468 1701 55
4468 2908 70
4469 2587 57
4469 1279 46
4470 3939 79
4470 2453 6
4471 648 53
4471 4034 12
4472 3089 16
4472 674 43
4473 1487 71
4473 4856 8
4474 49 43
4474 2743 73
4475 2452 10
4475 3534 88
4476 2256 32
4476 101 69
4477 2671 34
4477 4241 75
4478 1777 14
4478 3006 82
4479 3051 59
4479 544 3
4480 1329 61
4480 358 12
4481 504 69
4481 3201 66
4482 3679 63
4482 330 77
4483 1134 45
4483 495 57
4484 798 4
4484 2131 65
4485 2658 85
4485 1517 47
4486 2768 93
4486 4012 87
4487 2407 85
4487 1774 65
4488 2695 54
4488 1114 64
4489 1338 4
4489 4538 76
4490 4148 26
4490 4947 43
4491 71 39
4491 4333 4
4492 3990 72
4492 327 57
4493 3503 13
4493 3200 9
4494 1227 48
4494 3028 79
4495 2739 84
4495 3629 31
4496 1700 3
4496 603 88
4497 144 40
4497 3049 51
4498 3474 98
4498 1364 36
4499 4593 63
4499 547 31
4500 4490 82
4500 4879 11
4501 1866 95
4501 3396 90
4502 2725 39
4502 4027 94
4503 3756 15
4503 292 66
4504 3878 49
4504 808 37
4505 598 36
4505 1888 42
4506 809 76
4506 2754 3
4507 555 23
4507 1457 18
4508 621 75
4508 2785 30
4509 3628 60
4509 3020 61
4510 3410 47
4510 4879 90
4511 1945 43
4511 2100 31
4512 3033 21
4512 178 8
4513 2674 93
4513 1992 76
4514 2437 54
4514 4987 82
4515 2162 84
4515 207 58
4516 955 12
4516 3102 22
4517 379 41
4517 360 48
4518 32 96
4518 1187 91
4519 4376 73
4519 3195 12
4520 4661 64
4520 1690 85
4521 4832 16
4521 2548 60
4522 23 75
4522 4559 15
4523 3676 54
4523 815 46
4524 1621 10
4524 3512 10
4525 3337 71
4525 1545 46
4526 4028 100
4526 1172 22
4527 944 39
4527 1788 73
4528 1144 13
4528 4731 90
4529 4640 6
4529 4500 81
4530 4177 71
4530 3228 91
4531 1058 86
4531 3252 95
4532 2288 100
4532 2427 89
4533 1481 80
4533 2119 95
4534 1920 8
4534 2343 73
4535 3579 1
4535 799 34
4536 3013 86
4536 4078 95
4537 2670 81
4537 1766 48
4538 2084 33
4538 3204 6
4539 3438 8
4539 292 15
4540 2481 4
4540 1660 48
4541 1887 72
4541 4415 7
4542 3497 3
4542 3771 69
4543 226 99
4543 4413 80
4544 2896 63
4544 624 2
4545 1368 96
4545 2706 1
4546 2027 59
4546 2033 69
4547 607 35
4547 4084 64
4548 2468 85
4548 426 71
4549 20 57
4549 2327 78
4550 1898 70
4550 1777 86
4551 3081 68
4551 1053 82
4552 4061 93
4552 3301 12
4553 4760 1
4553 4709 16
4554 1066 100
4554 1025 54
4555 2271 79
4555 4542 83
4556 1919 46
4556 61 51
4557 2338 57
4557 2661 14
4558 896 15
4558 1906 11
4559 4793 19
4559 4411 12
4560 1881 34
4560 2075 37
4561 2758 91
4561 1558 45
4562 291 64
4562 4121 11
4563 2731 74
4563 250 93
4564 2240 93
4564 2355 20
4565 3458 32
4565 4362 70
4566 3500 94
4566 3610 29
4567 525 56
4567 1216 28
4568 1761 61
4568 2100 52
4569 1005 53
4569 156 19
4570 331 23
4570 4994 96
4571 79 81
4571 4909 10
4572 3055 38
4572 4127 92
4573 3049 68
4573 3875 12
4574 3145 76
4574 3739 49
4575 4559 29
4575 3487 89
4576 1357 67
4576 3664 49
