4096 24576
1442 1138 7
1442 891 6
1442 4046 10
1443 1143 9
1443 2222 1
1443 3773 4
1443 1202 5
1443 2821 10
1444 2819 5
1444 3248 10
1444 1468 1
1444 1003 9
1444 2874 4
1444 2326 3
1444 3856 4
1445 2754 9
1445 1046 10
1445 158 8
1446 987 6
1446 498 10
1446 1450 9
1446 2469 6
1446 893 2
1447 242 5
1447 965 8
1447 1404 4
1447 1237 10
1447 732 5
1448 1851 10
1448 2109 7
1448 59 9
1448 188 7
1448 2796 6
1449 1013 1
1449 487 3
1449 2324 5
1449 3743 8
1449 892 7
1449 4064 7
1450 4045 3
1450 3782 10
1450 1446 9
1450 2252 3
1450 3909 1
1450 2342 5
1450 3848 4
1450 2927 4
1450 1566 9
1451 2926 10
1451 1353 3
1451 2182 6
1451 3307 1
1451 3550 9
1452 2691 10
1452 2161 5
1452 18 8
1452 846 10
1452 3044 2
1452 3781 10
1453 3874 5
1453 1806 3
1454 3004 7
1454 3706 4
1454 1410 5
1454 385 3
1455 2192 3
1455 2394 5
1455 1136 4
1455 3317 4
1455 2178 10
1455 4041 5
1455 2993 8
1455 4040 9
1455 1019 9
1456 2970 6
1456 562 1
1456 32 5
1456 2279 10
1456 526 1
1457 2837 1
1457 2567 2
1457 3052 6
1457 1494 9
1457 4057 7
1457 746 8
1457 794 6
1457 2297 8
1458 1915 3
1458 2059 2
1458 765 3
1458 1307 5
1459 1127 1
1459 152 6
1459 2790 6
1459 3288 4
1459 666 6
1459 1417 4
1459 4066 10
1459 435 7
1459 815 8
1459 3398 5
1460 242 7
1460 220 7
1460 1099 3
1460 3662 1
1460 4005 5
1461 797 10
1461 1097 1
1461 2316 1
1461 491 5
1461 3261 6
1461 2273 7
1461 2782 9
1462 1929 3
1462 1046 9
1462 330 2
1462 4046 1
1462 3587 4
1462 3946 4
1462 3234 6
1463 138 1
1463 3011 3
1463 1700 6
1464 2820 6
1464 2043 1
1464 3290 6
1464 34 7
1465 1907 10
1465 1689 5
1465 2015 3
1465 3168 9
1465 1296 5
1466 485 5
1466 2642 9
1466 912 3
1466 3574 5
1466 2187 6
1466 294 8
1466 1082 5
1466 2047 2
1466 2364 8
1466 3798 2
1467 2315 10
1467 636 4
1467 3260 7
1467 3611 1
1468 83 6
1468 2147 6
1468 1444 1
1468 3128 4
1468 2620 8
1468 1805 8
1468 432 5
1468 1134 3
1469 3839 6
1469 3958 6
1469 859 1
1469 3553 10
1469 1860 10
1469 266 3
1469 3831 9
1469 489 8
1470 3482 5
1470 1726 5
1470 2778 10
1470 3276 1
1470 588 4
1471 1106 6
1471 3010 10
1471 1904 10
1471 2911 1
1472 1270 5
1472 1933 7
1472 1668 3
1472 2371 2
1473 1368 2
1473 1935 2
1473 754 6
1473 948 7
1473 4086 9
1474 1736 6
1474 2621 6
1474 3620 5
1474 3147 9
1474 2652 7
1474 3169 6
1474 1000 8
1475 3131 10
1475 3956 10
1475 3640 2
1475 1964 8
1475 2045 5
1475 3052 7
1475 360 5
1475 420 7
1475 3965 4
1475 2531 9
1476 1693 4
1476 1793 6
1476 3131 4
1476 3668 8
1476 3973 2
1477 1992 1
1477 858 6
1477 2315 3
1478 2248 4
1478 3981 5
1479 212 7
1479 2446 6
1479 1943 2
1479 2335 3
1480 1932 6
1480 2896 9
1480 360 7
1480 4019 6
1480 3330 10
1480 1234 6
1480 1792 7
1480 3785 5
1481 735 10
1481 343 9
1481 1244 9
1481 32 8
1481 2145 9
1482 2048 3
1482 2638 6
1482 2376 3
1483 1678 6
1483 1517 1
1483 3968 5
1483 1278 4
1484 2850 8
1484 384 5
1484 3305 4
1484 1696 8
1484 231 9
1484 3208 9
1484 2345 9
1485 3380 8
1485 105 8
1485 2586 4
1485 909 7
1485 762 1
1485 2857 6
1485 3035 6
1485 1202 7
1485 8 8
1485 1402 1
1485 1382 9
1485 3977 4
1486 860 1
1486 1392 10
1486 2480 10
1486 1663 2
1486 218 2
1486 2324 8
1486 3023 2
1486 3539 5
1486 1883 10
1487 3576 9
1487 258 10
1487 793 9
1487 2534 4
1487 967 10
1487 2851 4
1488 732 3
1488 3340 10
1488 139 7
1488 1777 4
1488 4067 4
1489 1892 4
1489 1651 6
1489 1054 9
1489 1563 5
1489 349 3
1490 1987 6
1490 4087 7
1490 1945 5
1490 1990 4
1490 1095 10
1490 2507 2
1490 2146 6
1491 2975 4
1491 2503 9
1491 4011 2
1491 2523 1
1491 3597 6
1491 2361 6
1491 2883 7
1491 4058 5
1491 2580 5
1491 672 5
1491 2903 3
1491 3705 7
1492 3364 7
1492 498 3
1492 3776 6
1492 1210 9
1492 260 6
1492 48 10
1492 1825 2
1492 3355 6
1492 2966 10
1492 958 10
1493 2739 3
1493 571 8
1493 2246 5
1493 1647 8
1493 107 4
1493 2268 7
1493 3306 7
1493 2320 3
1494 3845 7
1494 4052 7
1494 3121 5
1494 3152 8
1494 1457 9
1494 1899 4
1494 2679 3
1494 2272 4
1494 761 1
1495 1511 9
1495 3331 9
1495 2836 3
1495 1161 8
1495 1409 1
1495 151 2
1495 4039 5
1495 2306 10
1495 3518 1
1495 2878 1
1496 3216 1
1496 2136 3
1496 3066 1
1496 2002 8
1496 1853 7
1496 2803 8
1497 3575 3
1497 2766 10
1497 140 2
1497 2380 7
1497 1638 7
1497 954 7
1497 1200 8
1497 2932 2
1497 1346 5
1497 1628 9
1497 1527 2
1498 2214 6
1498 0 10
1498 3101 6
1498 3820 1
1498 2960 8
1499 3712 2
1499 3644 2
1499 186 2
1499 4003 2
1500 1005 7
1500 1048 10
1500 47 3
1500 1204 5
1500 1305 7
1500 311 7
1500 3553 5
1500 2177 9
1500 2134 4
1501 2156 6
1501 3213 6
1501 1712 3
1501 4077 4
1501 1002 5
1501 3338 9
1502 3790 3
1502 210 3
1502 1744 8
1502 2771 6
1502 3089 9
1502 2018 6
1502 3079 2
1502 539 6
1502 62 1
1502 287 7
1502 1220 7
1502 2632 9
1503 806 2
1503 2889 10
1503 2385 10
1503 1006 8
1503 1598 7
1503 672 10
1504 654 10
1504 2968 5
1504 2954 3
1504 2647 4
1504 1433 9
1504 869 9
1505 2516 9
1505 2641 4
1506 1410 1
1507 2263 4
1507 1278 2
1507 3487 1
1507 4044 8
1507 3472 8
1507 3228 4
1508 2269 6
1508 4083 10
1508 3930 9
1509 1976 1
1509 1729 3
1509 2474 1
1509 1162 6
1509 3393 2
1509 3206 10
1510 3661 6
1510 370 7
1510 1080 3
1510 169 1
1510 981 9
1510 2977 7
1510 1833 2
1510 3547 4
1511 1495 9
1511 1016 8
1511 2064 7
1511 2971 6
1511 3397 8
1512 348 8
1512 627 5
1512 3026 5
1512 3692 6
1512 3596 3
1512 1235 1
1513 651 2
1513 2084 7
1513 2432 5
1513 136 4
1513 4040 8
1513 820 8
1513 1265 9
1513 3425 3
1513 328 2
1513 340 1
1514 3161 7
1514 3849 5
1515 3448 2
1515 3869 8
1515 2734 1
1515 1776 7
1515 1113 2
1515 3366 9
1515 2128 1
1515 2368 5
1515 1645 5
1515 468 2
1516 458 1
1516 214 4
1516 1181 2
1516 3903 10
1516 343 5
1517 1483 1
1517 2450 10
1517 3092 5
1517 221 10
1518 3226 7
1518 4064 10
1518 3592 8
1518 1327 8
1519 758 6
1519 2094 7
1519 1110 5
1519 2272 8
1520 722 5
1520 3483 9
1520 384 6
1520 395 5
1521 1219 2
1521 2729 6
1521 2917 7
1521 2913 6
1521 2956 10
1521 1940 1
1521 4057 2
1521 1357 10
1522 712 6
1522 2062 4
1522 1233 9
1522 3567 1
1522 81 6
1522 346 5
1522 3885 8
1523 3340 7
1523 4041 2
1523 2606 5
1523 3324 2
1523 171 3
1523 3975 1
1523 816 6
1523 1556 9
1523 1761 3
1523 1811 7
1523 4042 8
1523 3559 5
1524 3349 5
1524 2184 10
1525 1882 1
1525 2481 6
1525 148 5
1525 367 2
1525 34 4
1526 813 5
1526 1284 3
1526 668 10
1526 3340 2
1526 2051 7
1526 1805 2
1527 2500 8
1527 3417 4
1527 1497 2
1527 2223 8
1528 1964 1
1528 3321 3
1528 1006 9
1528 1753 4
1529 2029 9
1529 3651 1
1529 746 8
1529 2755 6
1529 119 4
1530 2076 5
1530 1177 4
1530 2112 5
1530 2475 9
1530 933 6
1531 2400 8
1531 1364 3
1531 1998 1
1531 412 4
1531 2651 8
1532 2481 7
1532 772 4
1532 557 2
1532 3258 9
1532 531 1
1532 3685 9
1532 793 8
1532 1235 8
1532 3974 10
1532 987 2
1532 3499 7
1532 625 3
1532 2313 6
1532 3913 2
1533 2427 5
1533 3794 2
1533 1380 7
1533 2446 5
1533 3385 9
1534 133 2
1534 24 4
1534 1239 6
1534 1955 2
1535 1911 1
1535 150 3
1535 4015 2
1535 3292 6
1535 1926 3
1536 243 3
1536 3738 6
1536 3500 4
1537 687 9
1537 1642 9
1537 767 5
1538 1266 6
1538 3112 6
1538 3385 10
1538 3271 1
1538 3338 1
1538 2876 5
1538 4054 10
1539 2204 3
1539 1925 8
1539 3738 8
1539 192 1
1539 1907 5
1540 851 8
1540 3311 6
1540 107 5
1540 3225 10
1540 3890 5
1540 363 3
1541 2629 9
1541 2460 3
1541 399 5
1541 3622 5
1541 3672 7
1541 620 3
1541 1437 5
1542 3439 8
1542 2697 3
1542 3867 4
1542 995 1
1542 2512 9
1542 1818 1
1543 2488 10
1543 705 8
1543 2226 3
1543 334 4
1543 2080 3
1544 3440 3
1544 874 8
1544 1353 10
1544 2539 9
1544 3699 8
1544 627 6
1545 2928 5
1545 2244 1
1545 3730 9
1545 135 2
1546 3463 4
1546 2835 5
1546 1197 6
1546 3428 8
1546 1321 9
1546 718 6
1546 3813 10
1547 3435 4
1547 2379 7
1547 3080 2
1547 3083 6
1547 3480 1
1547 1848 10
1547 1903 7
1547 2182 7
1548 2115 7
1548 643 1
1548 2700 6
1548 3730 9
1548 2113 3
1549 511 3
1549 2279 1
1550 3577 6
1550 1012 9
1550 444 1
1550 1395 7
1551 232 6
1551 553 8
1551 3936 6
1551 3674 10
1551 779 7
1551 566 1
1551 1341 3
1552 1673 8
1552 1165 4
1552 2998 10
1552 658 10
1552 2941 6
1552 3713 10
1552 250 10
1552 3088 8
1552 1136 1
1553 1677 9
1553 2568 4
1553 825 6
1553 1363 7
1553 3803 10
1553 2531 4
1553 3493 6
1554 1263 3
1554 2768 1
1554 3134 6
1554 3503 5
1555 2271 4
1555 909 8
1555 2723 7
1555 3863 10
1555 850 1
1555 3385 2
1555 3789 3
1556 115 9
1556 3542 4
1556 1523 9
1557 2715 5
1557 1936 4
1558 541 10
1558 1673 1
1558 1365 4
1559 3649 5
1559 862 4
1559 1903 1
1559 3088 2
1559 2062 8
1559 2391 5
1559 2111 5
1560 2398 3
1560 677 3
1560 2665 1
1560 2741 9
1560 1309 1
1561 1217 8
1561 1124 3
1561 2501 2
1561 3134 3
1562 2086 4
1562 2115 3
1562 2170 5
1562 3180 6
1563 1963 8
1563 2031 3
1563 1489 5
1563 2129 2
1564 3046 7
1564 1148 10
1564 1152 3
1565 1231 1
1565 478 9
1565 904 10
1566 760 6
1566 1973 10
1566 271 1
1566 1450 9
1566 1904 2
1567 4028 3
1567 3952 4
1567 4031 2
1567 998 6
1567 3397 6
1567 1798 2
1567 1243 9
1567 669 3
1567 1103 8
1568 2561 9
1568 1336 2
1568 1898 10
1568 3757 6
1568 71 8
1568 2191 3
1568 955 1
1569 1181 10
1569 1097 2
1569 607 6
1569 3789 8
1570 2397 3
1570 3731 7
1570 590 10
1570 3673 1
1570 3001 2
1571 3464 6
1571 2933 5
1571 1798 7
1572 864 6
1572 3376 7
1572 2628 9
1572 2012 8
1572 1778 9
1572 4004 10
1573 2607 1
1573 2224 8
1573 3822 6
1573 1640 6
1573 962 1
1573 1156 10
1574 2197 2
1574 2335 6
1575 3502 3
1575 3850 1
1575 94 4
1575 2836 1
1575 3545 2
1575 3568 2
1575 147 5
1576 3812 9
1576 2883 2
1576 158 3
1576 764 8
1577 382 2
1577 3227 10
1577 1902 9
1577 693 1
1577 2808 6
1577 2778 3
1577 3224 7
1577 748 7
1577 3291 10
1578 1098 10
1578 202 10
1578 3440 3
1578 1715 5
1579 1676 5
1579 544 2
1579 2446 2
1579 2419 4
1579 2003 10
1580 345 5
1580 2569 8
1580 3645 9
1580 3442 3
1580 3336 5
1580 2466 8
1581 3894 9
1581 618 6
1581 2501 5
1581 1284 7
1582 2334 9
1582 3551 4
1582 222 4
1582 1225 7
1582 3703 3
1582 169 1
1582 1279 7
1582 1323 4
1582 3785 2
1582 1942 3
1582 2301 10
1582 1616 8
1583 2266 8
1583 3885 2
1583 1626 1
1583 552 7
1583 1040 9
1583 3796 1
1584 1145 2
1584 3568 3
1584 2973 1
1584 2361 4
1584 1690 5
1584 3478 9
1584 2362 1
1585 2586 7
1585 2335 6
1585 552 5
1585 1042 7
1585 998 7
1585 2295 4
1585 3080 3
1585 3340 7
1586 539 10
1586 445 7
1586 2453 3
1586 3289 10
1586 2697 10
1586 1077 5
1587 452 3
1588 3538 3
1588 2971 7
1588 2351 8
1588 648 4
1588 2591 9
1589 1177 6
1589 45 7
1589 120 3
1589 662 2
1589 744 1
1590 2748 7
1590 2016 5
1590 3566 4
1590 3063 2
1590 935 3
1591 2375 8
1591 3382 9
1591 3709 3
1591 3150 1
1591 2717 7
1592 667 5
1592 1362 2
1592 3286 6
1592 2738 5
1593 298 4
1593 324 8
1593 1649 10
1594 2800 8
1594 1823 6
1594 206 3
1594 2642 1
1594 710 10
1594 2488 5
1594 2058 8
1594 2183 5
1594 3690 1
1594 2807 3
1594 3797 4
1595 3972 10
1595 1086 5
1595 2752 2
1595 1000 7
1596 2083 8
1596 2655 2
1596 1328 5
1596 251 9
1596 582 5
1596 216 6
1597 2669 6
1597 1021 7
1597 1870 5
1597 2365 7
1598 1388 4
1598 236 2
1598 146 2
1598 3013 10
1598 1503 7
1598 3728 8
1599 1029 1
1599 3445 3
1599 3721 3
1599 629 10
1599 2488 5
1600 2878 10
1600 322 1
1600 845 8
1600 915 6
1601 3599 10
1601 315 4
1601 346 5
1602 3467 2
1602 1438 2
1602 3752 6
1603 2755 4
1603 2422 1
1603 3026 4
1604 170 4
1604 1402 1
1604 2791 8
1604 143 3
1604 364 9
1604 2751 1
1604 3433 8
1604 1617 10
1604 2479 1
1605 1790 4
1605 1386 3
1605 496 6
1605 2842 9
1605 381 9
1605 1309 2
1606 2860 6
1606 3872 4
1606 3481 3
1606 4042 1
1607 2633 2
1607 568 7
1607 3264 1
1607 1935 5
1607 1879 5
1607 3712 8
1607 3549 7
1608 1303 3
1608 3758 7
1608 557 8
1608 528 1
1608 2361 4
1609 3533 7
1609 1118 2
1609 1233 10
1609 1692 10
1610 565 10
1610 112 9
1610 2924 4
1610 306 9
1611 1062 2
1611 771 2
1611 422 4
1611 3627 6
1611 3759 7
1611 98 2
1611 3618 1
1611 2167 1
1612 3920 2
1612 3831 10
1612 3358 2
1612 285 8
1612 663 7
1612 2211 6
1613 1940 10
1613 2724 10
1613 2462 5
1613 3231 7
1613 4059 1
1613 655 4
1613 3209 4
1613 1967 2
1613 16 2
1614 2907 6
1614 1247 2
1614 423 9
1614 2550 8
1614 2504 8
1615 3717 6
1615 638 10
1615 3612 9
1615 251 8
1615 1957 2
1615 2920 8
1615 1126 2
1616 4066 6
1616 3226 9
1616 367 2
1616 121 9
1616 1582 8
1616 1083 2
1617 523 9
1617 2216 7
1617 365 2
1617 1006 3
1617 200 7
1617 2057 6
1617 2091 1
1617 1604 10
1618 468 9
1618 1648 10
1619 1240 1
1619 2192 8
1619 2788 9
1619 309 3
1619 2429 1
1619 943 6
1620 2749 7
1620 2008 7
1620 3065 3
1620 3963 9
1621 3473 2
1621 1899 4
1621 282 4
1621 621 1
1621 1027 6
1622 4082 2
1622 336 3
1622 3997 10
1622 337 10
1622 1187 2
1622 2267 1
1622 3160 9
1622 1307 5
1623 1026 7
1623 1905 10
1623 1233 6
1623 3477 7
1623 623 9
1623 1811 4
1624 2416 9
1624 749 8
1624 2941 7
1624 4067 2
1625 2988 9
1625 2802 9
1625 3350 10
1625 2006 9
1625 1948 8
1625 2569 9
1625 1043 10
1625 227 4
1625 2570 4
1626 208 9
1626 504 4
1626 2605 6
1626 1583 1
1626 2863 7
1626 2535 2
1626 1898 5
1626 2526 4
1626 1958 3
1627 750 10
1627 1144 4
1627 3770 10
1627 2773 1
1627 579 1
1627 298 9
1627 2876 5
1627 124 8
1627 3938 6
1628 2761 6
1628 1497 9
1629 2385 3
1629 28 5
1629 1902 1
1630 2215 1
1630 2232 4
1630 691 4
1630 3335 3
1630 1653 9
1630 2574 5
1631 905 9
1631 2089 1
1631 4054 2
1631 322 4
1631 1428 9
1631 3986 7
1631 3064 1
1631 1395 10
1632 199 1
1632 1969 8
1632 647 6
1632 2922 2
1633 3846 6
1633 3710 1
1633 2717 7
1633 872 6
1633 3434 9
1633 2872 5
1633 3901 5
1634 3798 1
1634 3308 2
1634 1375 5
1635 2324 5
1635 3747 1
1635 1766 10
1635 4054 1
1635 3359 8
1636 3596 1
1636 598 5
1636 1763 5
1636 834 2
1637 2993 6
1638 2178 8
1638 1166 5
1638 1497 7
1638 3001 2
1638 3940 1
1638 3314 7
1638 2921 9
1638 3621 2
1639 322 10
1639 3712 10
1639 1826 9
1639 2031 3
1639 300 2
1639 1676 9
1640 2713 10
1640 3797 4
1640 3538 5
1640 1714 8
1640 1573 6
1640 461 4
1640 2638 8
1640 3952 8
1640 2699 3
1640 782 4
1640 2420 9
1641 1389 6
1641 3213 9
1641 2469 8
1641 268 5
1642 1800 3
1642 3283 9
1642 2168 6
1642 2790 1
1642 2303 5
1642 1537 9
1642 2811 9
1642 2176 1
1643 4047 4
1643 4057 8
1643 2859 4
1643 715 7
1643 3273 8
1644 522 7
1644 2281 3
1644 3620 4
1644 1318 8
1644 2615 8
1644 247 7
1644 3388 4
1644 2357 9
1645 1736 4
1645 2903 10
1645 3366 2
1645 530 5
1645 4067 7
1645 1515 5
1646 1257 3
1646 284 9
1646 2575 8
1646 810 6
1646 1111 1
1646 912 3
1647 2310 5
1647 1689 6
1647 605 1
1647 1094 3
1647 1493 8
1647 1956 1
1647 2774 2
1647 1818 4
1648 717 8
1648 3409 7
1648 3451 6
1648 2795 10
1648 2000 9
1648 867 10
1648 1618 10
1648 3671 8
1648 2327 7
1649 3069 3
1649 3664 7
1649 3641 8
1649 1703 4
1649 1593 10
1649 2346 4
1649 2062 2
1650 2366 7
1650 2835 9
1651 3325 5
1651 1489 6
1651 3933 7
1651 622 6
1651 195 4
1652 2799 2
1652 691 2
1652 426 1
1652 1178 8
1652 2160 1
1652 3000 9
1653 3391 6
1653 1186 9
1653 3507 10
1653 2895 10
1653 1630 9
1654 3024 3
1654 2015 9
1654 2312 5
1654 252 4
1655 1032 10
1655 386 8
1655 1337 9
1655 4041 8
1655 67 8
1655 4058 2
1655 2072 8
1655 1684 8
1655 1896 6
1655 1753 4
1655 398 7
1655 749 1
1655 729 7
1655 2602 10
1656 2766 8
1656 2777 5
1656 717 7
1656 1261 2
1656 1327 4
1657 806 9
1657 2775 6
1657 1071 7
1657 669 4
1657 547 7
1658 2400 6
1658 3094 3
1658 3333 5
1658 1094 9
1658 2456 5
1658 2750 2
1658 3026 8
1658 2710 9
1659 3808 8
1659 1996 10
1659 3515 3
1659 3116 4
1659 600 6
1659 1129 10
1659 2806 7
1659 1133 4
1659 3239 4
1659 3498 8
1660 3927 3
1660 3119 6
1660 645 10
1660 3976 7
1660 3000 7
1661 1941 8
1661 2398 2
1661 804 3
1661 2801 9
1661 131 5
1662 3908 1
1662 3488 6
1662 2652 9
1662 514 6
1662 3429 8
1663 1486 2
1663 2305 2
1663 3119 6
1663 3841 8
1663 400 6
1664 3821 10
1664 1439 9
1664 3818 5
1664 3814 6
1664 3004 2
1665 2864 7
1665 2671 5
1665 2987 4
1665 3497 1
1665 2841 10
1665 3223 10
1665 2353 7
1666 2602 2
1666 2515 10
1666 2764 6
1667 3647 6
1667 301 8
1667 3496 1
1667 2796 1
1668 507 7
1668 3450 4
1668 1967 3
1668 1302 1
1668 1883 7
1668 1472 3
1669 764 7
1669 1242 10
1669 3043 2
1669 2329 3
1669 313 6
1670 2454 1
1670 595 10
1670 2469 7
1670 2829 1
1670 672 4
1670 2318 10
1671 3829 3
1671 306 9
1671 2391 6
1671 186 8
1671 922 9
1671 498 10
1671 2596 4
1671 4041 7
1671 3766 3
1671 2092 1
1671 1106 5
1672 1029 1
1672 760 9
1672 629 7
1672 2972 7
1672 49 10
1672 1723 1
1672 1100 10
1673 1552 8
1673 2948 7
1673 3257 6
1673 1219 9
1673 1558 1
1674 2476 5
1674 1419 8
1674 3284 8
1674 3402 6
1675 872 2
1675 905 9
1675 1830 6
1675 3549 6
1675 430 8
1675 2495 5
1676 1579 5
1676 2147 6
1676 3292 4
1676 1639 9
1676 1331 2
1676 2285 3
1676 1700 6
1677 3407 4
1677 1553 9
1677 667 4
1677 3829 7
1677 1023 8
1678 999 3
1678 2571 8
1678 1483 6
1678 4059 9
1678 2 2
1678 3736 4
1679 3863 6
1679 1784 10
1679 3006 6
1679 1101 9
1680 1805 7
1680 141 2
1680 4044 6
1680 646 6
1680 1909 1
1680 463 8
1680 4083 8
1681 3321 2
1681 1316 4
1681 2416 4
1681 768 10
1681 2575 9
1681 0 2
1681 946 3
1681 2547 9
1681 716 8
1682 876 2
1682 567 4
1682 429 3
1682 3650 3
1682 1392 2
1682 222 10
1682 3304 3
1683 1999 8
1683 3132 5
1683 2022 5
1683 762 9
1684 520 3
1684 218 10
1684 3536 7
1684 1025 7
1684 3440 10
1684 1655 8
1685 2431 4
1685 1081 8
1685 2069 3
1686 617 3
1686 2451 6
1686 3468 4
1686 2915 8
1686 509 6
1687 3601 1
1687 3734 1
1687 1848 10
1687 3266 5
1687 1321 4
1687 3339 1
1688 3907 3
1688 605 4
1688 2670 5
1688 3700 5
1689 1465 5
1689 230 9
1689 1647 6
1689 1121 8
1689 1702 10
1689 1313 3
1689 3437 7
1689 687 2
1689 394 4
1689 3413 7
1689 3785 1
1689 3701 7
1689 2420 1
1690 1439 2
1690 3617 1
1690 2377 7
1690 828 10
1690 1584 5
1691 2105 10
1691 613 4
1691 1703 9
1691 1085 2
1692 3265 7
1692 2187 10
1692 65 1
1692 478 9
1692 1802 2
1692 548 9
1692 173 9
1692 1609 10
1692 2362 1
1692 2078 8
1693 3227 8
1693 1351 3
1693 1476 4
1693 4030 3
1693 77 8
1693 1429 3
1693 2230 1
1693 2267 4
1694 3761 7
1694 2482 3
1694 3695 2
1694 2715 10
1694 1950 8
1694 3214 3
1695 191 2
1695 1426 1
1695 4025 9
1695 2288 1
1695 651 1
1695 3778 8
1695 3558 2
1695 3037 4
1695 2204 6
1696 1067 3
1696 3070 9
1696 1484 8
1697 3005 3
1697 1059 1
1698 3446 3
1698 4014 4
1698 3870 8
1698 547 8
1698 2775 6
1698 3845 8
1698 1804 4
1698 2908 1
1698 218 5
1698 3093 3
1698 89 7
1698 3684 6
1699 3658 9
1699 833 7
1699 1967 6
1699 161 4
1699 670 4
1699 2866 3
1699 117 8
1699 3446 3
1699 2549 1
1699 1795 3
1700 2873 8
1700 1846 1
1700 751 8
1700 701 4
1700 1463 6
1700 3840 2
1700 877 4
1700 1676 6
1700 1189 4
1701 2423 10
1701 2994 3
1701 227 9
1702 1188 5
1702 3373 3
1702 513 8
1702 1689 10
1702 1156 6
1702 2272 9
1702 785 10
1702 2816 1
1702 25 3
1702 3238 8
1702 2060 2
1703 2353 2
1703 1282 2
1703 2330 5
1703 2565 4
1703 124 4
1703 1431 2
1703 1046 2
1703 20 3
1703 1129 3
1703 3634 7
1703 1691 9
1703 2914 1
1703 1649 4
1704 2172 2
1704 237 7
1704 683 3
1704 491 4
1704 334 8
1705 2083 10
1705 3861 6
1705 2302 2
1705 3605 8
1705 4050 2
1705 2811 1
1705 445 5
1706 1032 8
1706 2550 3
1706 3586 7
1706 291 7
1706 333 3
1706 2188 10
1707 593 7
1707 3659 7
1707 1753 4
1707 1055 2
1707 2025 4
1708 42 1
1708 3533 3
1709 778 10
1709 3235 8
1709 3881 5
1710 167 2
1710 2373 7
1710 4031 6
1710 1238 5
1710 1384 10
1710 146 5
1711 2762 5
1711 95 6
1711 2201 3
1711 2946 7
1711 1187 7
1711 3056 5
1711 2049 6
1711 1761 4
1711 511 8
1712 1501 3
1712 2194 4
1712 514 2
1712 1275 5
1712 2585 9
1712 1824 4
1713 2886 6
1713 1378 1
1713 1310 3
1713 3751 8
1713 1893 6
1713 2449 5
1714 1366 2
1714 1640 8
1714 1890 2
1714 3838 9
1714 3109 8
1714 311 9
1714 2731 4
1714 3516 4
1715 4013 3
1715 2313 10
1715 2471 7
1715 3221 3
1715 3547 7
1715 1578 5
1715 2093 8
1716 3201 7
1716 3212 2
1717 406 5
1717 442 5
1717 2052 2
1718 3781 7
1718 3699 5
1718 571 6
1718 2319 7
1718 252 1
1718 2511 8
1718 2334 8
1718 3676 10
1718 3033 5
1719 462 7
1719 3261 4
1719 116 6
1719 3862 4
1719 1353 3
1720 138 4
1720 2869 9
1720 3701 5
1720 1123 1
1720 2054 4
1721 1928 6
1721 2355 5
1721 614 1
1721 2389 7
1721 2568 7
1721 3382 10
1722 967 4
1722 1844 6
1722 2337 4
1722 370 5
1722 749 3
1723 3739 3
1723 2660 9
1723 330 5
1723 3931 9
1723 2422 6
1723 47 5
1723 1672 1
1723 532 5
1723 2381 1
1724 153 8
1724 1234 10
1724 611 8
1724 1299 1
1724 3473 1
1724 3457 3
1725 1313 3
1725 557 8
1725 1826 8
1725 1328 9
1725 2872 10
1725 724 6
1725 3361 4
1726 1470 5
1726 2960 5
1726 2399 2
1726 3695 3
1726 2674 6
1726 2528 1
1726 1879 5
1726 3290 5
1726 722 4
1727 458 8
1727 3622 6
1727 2228 6
1727 2952 9
1727 259 9
1727 4081 10
1727 806 9
1728 3096 5
1728 1874 1
1728 2058 3
1728 2194 2
1728 1318 1
1729 3759 10
1729 3080 10
1729 1509 3
1729 1823 2
1729 2253 1
1729 4087 4
1729 3684 5
1730 1961 7
1730 965 9
1730 605 5
1730 3052 10
1730 274 2
1730 3743 9
1730 3707 5
1730 2463 6
1730 2156 10
1731 3623 5
1731 1155 10
1731 3838 2
1731 4078 1
1732 2192 2
1732 3102 3
1732 1773 1
1732 3948 9
1732 2377 8
1732 2888 5
1732 2136 3
1733 2060 5
1733 896 8
1733 3079 9
1733 1040 2
1733 1130 7
1733 3937 6
1734 3076 6
1734 3555 3
1735 1160 10
1735 502 10
1735 1344 8
1735 37 3
1736 1474 6
1736 2152 6
1736 3943 6
1736 2839 6
1736 3575 5
1736 841 1
1736 1645 4
1736 403 3
1736 3421 2
1736 2622 3
1737 2038 7
1737 1854 8
1737 1215 9
1737 2510 3
1737 3126 5
1737 2836 2
1737 205 10
1737 2493 5
1737 2828 7
1738 2832 1
1738 1147 7
1738 2746 2
1738 3423 1
1738 996 5
1738 3615 8
1738 2340 4
1738 3044 2
1738 2626 6
1738 1859 3
1739 2203 9
1739 2429 1
1739 3878 1
1739 1973 3
1740 3902 1
1740 1947 6
1740 1431 3
1740 954 9
1741 2126 9
1741 1750 5
1741 3783 7
1741 609 4
1742 3544 9
1742 3000 2
1742 3231 9
1743 230 5
1743 1005 4
1743 2676 3
1743 1779 8
1743 126 7
1743 3815 9
1744 1502 8
1744 3379 7
1744 239 10
1744 1746 8
1744 3556 1
1745 585 8
1745 128 4
1745 2657 8
1745 3755 6
1745 792 1
1745 3560 10
1745 1089 6
1745 1759 1
1746 2366 10
1746 3763 9
1746 3904 4
1746 3946 4
1746 2756 6
1746 1744 8
1747 1094 4
1747 2773 9
1747 2866 10
1747 473 2
